基金代码,基金简称,2022-01-14-单位净值,2022-01-14-累计净值,2022-01-13-单位净值,2022-01-13-累计净值,日增长值,日增长率,申购状态,赎回状态,手续费
005787,中欧新趋势混合C,,,1.4451,1.9763,,,开放申购,开放赎回,0.00%
202011,南方优选价值混合A,,,1.4450,3.6870,,,限大额,开放赎回,0.18%
000634,富国天盛灵活配置基金,,,1.4450,2.9160,,,开放申购,开放赎回,0.15%
000508,泰达宏利宏达混合B,,,1.4450,1.6350,,,开放申购,开放赎回,0.00%
001422,景顺长城安享回报混合A,,,1.4450,1.5360,,,限大额,开放赎回,0.10%
001688,嘉实新起点混合A,,,1.4450,1.4450,,,限大额,开放赎回,0.15%
008779,嘉实中证500指数增强C,,,1.4447,1.4447,,,开放申购,开放赎回,0.00%
002777,招商安荣混合C,,,1.4444,1.4444,,,限大额,开放赎回,0.00%
750005,安信平稳增长混合发起A,,,1.4444,1.9244,,,开放申购,开放赎回,0.15%
003133,易方达裕鑫债券A,,,1.4441,1.4841,,,开放申购,开放赎回,0.10%
002617,中银益利混合C,,,1.4440,1.61,,,开放申购,开放赎回,0.00%
002331,泰康安泰回报混合,,,1.4440,1.4440,,,开放申购,开放赎回,0.12%
003030,安信新目标混合A,,,1.4440,1.5010,,,开放申购,开放赎回,0.08%
001686,安信新动力混合A,,,1.4437,1.5377,,,开放申购,开放赎回,0.08%
009116,东兴中证消费50A,,,1.4436,1.4436,,,开放申购,开放赎回,0.06%
011146,创金气候变化责任投资股票A,,,1.4434,1.4434,,,开放申购,开放赎回,0.15%
009703,鹏华中债1-3年农发行债券指数C,,,1.4433,1.6008,,,开放申购,开放赎回,0.00%
008734,交银科锐科技创新混合A,,,1.4432,1.4432,,,开放申购,开放赎回,0.15%
001834,长盛战略新兴产业混合C,,,1.4430,1.4430,,,开放申购,开放赎回,0.00%
519769,交银优选回报灵活配置混合C,,,1.4430,1.5030,,,限大额,开放赎回,0.00%
009652,海富通成长甄选混合C,,,1.4429,1.4429,,,开放申购,开放赎回,0.00%
007733,南方智锐混合A,,,1.4423,1.5123,,,开放申购,开放赎回,0.15%
004206,华商元亨灵活配置混合,,,1.4422,1.4422,,,限大额,开放赎回,0.15%
001685,汇添富沪港深新价值股票,,,1.4420,1.4420,,,开放申购,开放赎回,0.15%
004854,广发中证全指汽车指数A,,,1.4419,1.4419,,,开放申购,开放赎回,0.10%
013949,交银科锐科技创新混合C,,,1.4418,1.4418,,,开放申购,开放赎回,0.00%
002783,东方红价值精选混合A,,,1.4414,1.5504,,,开放申购,开放赎回,0.10%
009117,东兴中证消费50C,,,1.4411,1.4411,,,开放申购,开放赎回,0.00%
001352,民生加银新战略混合A,,,1.4410,1.5680,,,限大额,开放赎回,0.15%
001441,易方达瑞信混合I,,,1.4410,1.4990,,,限大额,开放赎回,0.06%
000196,工银成长收益混合B,,,1.4410,1.9230,,,限大额,开放赎回,0.00%
007033,平安可转债债券C,,,1.4410,1.4410,,,开放申购,开放赎回,0.00%
008910,创金合信鑫益混合C,,,1.4402,1.4402,,,开放申购,开放赎回,0.00%
005295,诺德天富灵活配置混合,,,1.44,1.44,,,限大额,开放赎回,0.15%
010805,东财新能源车A,,,1.4399,1.4399,,,开放申购,开放赎回,0.12%
007141,嘉合稳健增长混合A,,,1.4398,1.4398,,,开放申购,开放赎回,0.15%
002952,建信多因子量化股票,,,1.4395,1.4395,,,限大额,开放赎回,0.15%
005128,华夏永康添福混合,,,1.4395,1.4395,,,开放申购,开放赎回,0.08%
007856,易方达中证800ETF联接A,,,1.4395,1.4395,,,开放申购,开放赎回,0.06%
003641,长盛盛丰灵活配置混合A,,,1.4390,1.51,,,限大额,开放赎回,0.08%
519771,交银优择回报灵活配置混合C,,,1.4390,1.5140,,,限大额,开放赎回,0.00%
002212,嘉实新起航混合,,,1.4390,1.5120,,,限大额,开放赎回,0.15%
001327,鹏华弘华混合A,,,1.4381,1.4931,,,限大额,开放赎回,0.15%
002820,招商丰美混合C,,,1.4380,1.5830,,,限大额,开放赎回,0.15%
002819,招商丰美混合A,,,1.4380,1.5940,,,限大额,开放赎回,0.15%
000054,鹏华双债增利债券,,,1.4377,1.6647,,,开放申购,开放赎回,0.08%
011147,创金气候变化责任投资股票C,,,1.4375,1.4375,,,开放申购,开放赎回,0.00%
270001,广发聚富混合,,,1.4371,4.4122,,,限大额,开放赎回,0.15%
001970,泰信鑫选灵活配置混合A,,,1.4370,1.4370,,,限大额,开放赎回,0.15%
007731,民生加银持续成长混合A,,,1.4368,1.4368,,,开放申购,开放赎回,0.15%
002035,安信平稳增长混合发起C,,,1.4365,1.9165,,,开放申购,开放赎回,0.15%
010460,兴业研究精选混合,,,1.4365,1.4365,,,开放申购,开放赎回,0.15%
007857,易方达中证800ETF联接C,,,1.4362,1.4362,,,开放申购,开放赎回,0.00%
004855,广发中证全指汽车指数C,,,1.4359,1.4359,,,开放申购,开放赎回,0.00%
008260,长城价值优选混合,,,1.4358,1.5186,,,开放申购,开放赎回,0.15%
005021,渤海汇金量化汇盈混合,,,1.4356,1.4356,,,开放申购,开放赎回,0.15%
008190,国泰中证钢铁ETF联接C,,,1.4356,1.6356,,,开放申购,开放赎回,0.00%
206004,鹏华信用增利债券B,,,1.4353,1.8314,,,开放申购,开放赎回,0.00%
008404,华泰紫金泰盈混合A,,,1.4353,1.4353,,,开放申购,开放赎回,0.12%
008166,工银消费股票A,,,1.4352,1.4352,,,开放申购,开放赎回,0.15%
001028,华安物联网主题股票,,,1.4350,1.4350,,,开放申购,开放赎回,0.15%
003496,鹏华弘尚灵活配置混合C,,,1.4347,1.4897,,,限大额,开放赎回,0.15%
160618,鹏华丰泽债券(LOF),,,1.4341,1.7991,,,限大额,开放赎回,0.00%
004888,财通资管鑫逸混合A,,,1.4341,1.4341,,,开放申购,开放赎回,0.12%
002060,东方新策略灵活配置混合C,,,1.4340,1.4340,,,限大额,开放赎回,0.00%
011391,民生加银新战略混合C,,,1.4340,1.4990,,,限大额,开放赎回,0.00%
161040,富国创业板两年定开混合,,,1.4339,1.4339,,,暂停申购,暂停赎回,0.15%
501005,汇添富中证精准医疗指数A,,,1.4337,1.4337,,,开放申购,开放赎回,0.08%
010806,东财新能源车C,,,1.4337,1.4337,,,开放申购,开放赎回,0.00%
007466,华泰柏瑞中证低波动ETF联接A,,,1.4332,1.4332,,,开放申购,开放赎回,0.12%
007873,华宝科技ETF联接A,,,1.4332,1.4332,,,开放申购,开放赎回,0.10%
